Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
81,Keelan Cole ,JAC,38,70,491,12.9,35,7,1,0,0,0,2,16,89.1,5.6,0.7%
82,Taywan Taylor ,CLE,37,56,466,12.6,55,3,1,0,0,0,1,13,87.6,6.7,0.1%
83,Marquise Goodwin ,PHI,23,43,395,17.2,67,5,4,4,9,0,0,11,87.4,7.9,1.7%
84,Quincy Enunwa ,NYJ,38,68,449,11.8,42,6,1,1,0,0,1,11,86.9,7.9,0.7%
85,Randall Cobb ,HOU,38,61,383,10.1,75,4,2,0,0,0,1,9,86.4,9.6,10.5%
86,John Ross ,CIN,21,58,210,10.0,39,3,7,4,9,0,0,13,84.9,6.5,21.0%
87,Jamison Crowder ,NYJ,29,50,388,13.4,79,4,2,4,30,0,0,9,82.8,9.2,72.2%
88,Phillip Dorsett ,SEA,32,42,290,9.1,20,1,3,4,29,0,0,16,81.9,5.1,2.5%
89,Jermaine Kearse ,FA,37,76,371,10.0,29,3,1,0,0,0,0,14,80.1,5.7,0.0%
90,Dontrelle Inman ,FA,28,39,304,10.9,29,4,3,0,0,0,0,9,76.4,8.5,0.0%
91,Demarcus Robinson ,KC,22,33,288,13.1,89,3,4,0,0,0,0,16,74.8,4.7,2.9%
92,Ryan Grant ,FA,35,52,334,9.5,23,3,1,0,0,0,0,14,74.4,5.3,0.0%
93,Tajae Sharpe ,MIN,26,47,316,12.2,28,2,2,1,16,0,0,16,71.2,4.5,0.9%
94,Laquon Treadwell ,ATL,35,53,302,8.6,22,1,1,0,0,0,0,15,71.2,4.7,0.3%
95,Aldrick Robinson ,FA,17,35,231,13.6,40,2,5,0,0,0,0,14,70.1,5.0,0.0%
96,Ryan Switzer ,PIT,36,44,253,7.0,24,1,1,6,21,0,0,16,69.4,4.3,0.1%
97,Kelvin Benjamin ,FA,25,67,380,15.2,40,5,1,0,0,0,0,15,69.0,4.6,0.1%
98,Zach Pascal ,IND,27,46,268,9.9,28,1,2,2,10,0,0,16,66.8,4.2,4.4%
99,DaeSean Hamilton ,DEN,30,46,243,8.1,24,1,2,0,0,0,0,14,66.3,4.7,1.5%
100,Keke Coutee ,HOU,28,41,287,10.3,40,2,1,3,0,0,0,6,62.7,10.5,1.4%
101,Geronimo Allison ,DET,20,30,303,15.2,64,4,2,0,0,0,0,5,62.3,12.5,1.3%
102,Breshad Perriman ,NYJ,16,25,340,21.3,66,4,2,4,2,0,0,10,62.2,6.2,40.9%
103,Jordan Matthews ,FA,20,28,300,15.0,56,3,2,0,0,0,0,14,62.0,4.4,0.0%
104,Allen Hurns ,MIA,20,36,295,14.8,49,6,2,0,0,0,0,16,61.5,3.8,0.9%
105,DeVante Parker ,MIA,24,47,309,12.9,46,3,1,0,0,0,0,11,60.9,5.5,94.9%
106,Jaron Brown ,FA,14,19,166,11.9,45,1,5,0,0,0,0,16,60.6,3.8,0.1%
107,Jakeem Grant ,MIA,21,34,268,12.8,52,2,2,1,5,0,0,10,60.3,6.0,0.8%
108,Tim Patrick ,DEN,23,41,315,13.7,26,6,1,3,17,0,1,16,60.2,3.8,0.5%
109,Bruce Ellington ,FA,31,42,224,7.2,23,2,1,1,2,0,0,7,59.6,8.5,0.0%
110,Maurice Harris ,NO,28,47,304,10.9,42,3,0,2,10,0,0,12,59.4,5.0,0.0%
111,Paul Richardson Jr. ,FA,20,35,262,13.1,46,5,2,2,9,0,0,7,59.1,8.4,0.7%
112,Pierre Garcon ,FA,24,45,286,11.9,25,5,1,0,0,0,0,8,58.6,7.3,0.0%
113,Trent Taylor ,SF,26,40,215,8.3,23,1,1,0,0,0,0,14,55.5,4.0,1.0%
114,Equanimeous St. Brown ,GB,21,36,328,15.6,54,5,0,1,5,0,0,12,54.3,4.5,0.8%
115,Terrelle Pryor ,FA,16,30,252,15.8,44,5,2,1,-1,0,0,8,53.1,6.6,0.0%
116,Ted Ginn ,CHI,17,30,209,12.3,42,3,2,3,26,0,1,5,52.5,10.5,1.7%
117,Isaiah McKenzie ,BUF,18,30,179,9.9,23,1,0,10,66,2,1,8,52.5,6.6,0.1%
118,TJ Jones ,FA,19,26,190,10.0,26,3,2,0,0,0,0,15,50.0,3.3,0.0%
119,Torrey Smith ,FA,17,30,190,11.2,35,2,2,0,0,0,0,11,50.0,4.5,0.0%
120,Chris Moore ,BAL,19,25,196,10.3,30,3,1,5,17,0,0,16,46.3,2.9,0.0%
121,Trent Sherfield ,ARI,19,28,210,11.1,21,1,1,0,0,0,0,13,46.0,3.5,0.0%
122,Keith Kirkwood ,CAR,13,21,209,16.1,42,4,2,0,0,0,0,8,45.9,5.7,0.0%
123,Martavis Bryant ,FA,19,27,266,14.0,47,6,0,3,23,0,1,8,45.9,5.7,0.1%
124,James Washington ,PIT,16,38,217,13.6,47,3,1,0,0,0,0,14,43.7,3.1,25.6%
125,DeAndre Carter ,HOU,22,25,216,9.8,50,2,0,1,7,0,1,14,42.3,3.0,0.1%
126,Bennie Fowler III ,FA,16,27,199,12.4,26,3,1,0,0,0,0,10,41.9,4.2,0.1%
127,Chad Williams ,IND,17,46,171,10.1,22,1,1,1,9,0,0,10,41.0,4.1,0.0%
128,Russell Shepard ,FA,10,19,188,18.8,49,4,2,0,0,0,0,12,40.8,3.4,0.0%
129,Travis Benjamin ,SF,12,24,186,15.5,46,4,1,7,41,0,0,12,40.7,3.4,0.2%
130,Tavon Austin ,FA,8,13,140,17.5,64,2,2,6,55,0,0,7,39.5,5.6,0.0%
131,Justin Hardy ,FA,14,22,133,9.5,19,0,2,0,0,0,0,16,39.3,2.5,0.0%
132,Brandon LaFell ,FA,12,16,135,11.3,24,1,2,0,0,0,0,6,37.5,6.3,0.0%
133,Cody Core ,NYG,13,28,160,12.3,30,2,1,0,0,0,0,14,37.0,2.6,0.0%
134,Alex Erickson ,CIN,20,29,167,8.4,28,1,0,3,22,0,1,16,36.9,2.3,0.6%
135,Marcell Ateman ,LV,15,31,154,10.3,32,2,1,0,0,0,0,7,36.4,5.2,0.0%
136,Cody Latimer ,WAS,11,16,190,17.3,39,4,1,0,0,0,0,6,36.0,6.0,0.1%
137,Josh Bellamy ,NYJ,14,25,117,8.4,20,1,1,0,0,0,0,16,33.7,2.1,0.0%
138,Deonte Thompson ,FA,17,30,161,9.5,15,0,0,0,0,0,0,13,33.1,2.5,0.0%
139,Marvin Hall ,DET,10,19,149,14.9,47,2,1,2,0,0,0,16,30.9,1.9,0.0%
140,Austin Carr ,NO,9,14,97,10.8,25,1,2,0,0,0,0,14,30.7,2.2,0.0%
141,Brandon Marshall ,FA,11,23,136,12.4,27,2,1,0,0,0,0,7,30.6,4.4,5.0%
142,D.J. Chark ,JAC,14,32,174,12.4,38,2,0,0,0,0,1,11,29.4,2.7,94.4%
143,Andre Holmes ,FA,13,24,162,12.5,24,5,0,0,0,0,0,15,29.2,1.9,0.0%
144,Michael Floyd ,FA,10,24,100,10.0,20,1,1,0,0,0,0,13,28.0,2.2,0.0%
145,Damion Ratley ,CLE,13,20,144,11.1,27,3,0,0,0,0,0,13,27.4,2.1,0.1%
146,Richie James ,SF,9,14,130,14.4,53,2,1,0,0,0,1,13,26.0,2.0,0.1%
147,Andy Jones ,FA,11,24,80,7.3,15,0,1,0,0,0,0,8,25.0,3.1,0.0%
148,Cameron Meredith ,FA,9,10,114,12.7,46,2,1,0,0,0,1,6,24.4,4.1,0.1%
149,Jake Kumerow ,GB,8,11,103,12.9,49,1,1,0,0,0,0,5,24.3,4.9,0.3%
150,Brandon Powell ,ATL,11,17,129,11.7,41,1,0,1,4,0,0,6,24.3,4.1,0.0%
151,Deontay Burnett ,PHI,10,15,143,14.3,29,3,0,0,0,0,0,5,24.3,4.9,0.0%
152,Andre Roberts ,BUF,10,18,79,7.9,20,1,1,2,20,0,1,16,23.9,1.5,0.0%
153,Trey Quinn ,WAS,9,10,75,8.3,15,0,1,1,0,0,0,3,22.5,7.5,0.7%
154,Darius Jennings ,LAC,11,15,101,9.2,36,1,0,1,2,0,0,16,22.1,1.4,0.0%
155,Marcus Johnson ,IND,6,8,102,17.0,34,1,1,1,-2,0,0,5,22.0,4.4,0.1%
156,Eli Rogers ,FA,12,14,79,6.6,17,0,0,1,-4,0,0,3,21.5,7.2,0.0%
157,Vyncint Smith ,NYJ,5,10,91,18.2,35,2,1,0,0,0,0,7,20.1,2.9,0.1%
158,Leonte Carroo ,FA,2,4,94,47.0,74,2,1,1,14,0,0,9,18.8,2.1,0.0%
159,Brice Butler ,FA,6,10,60,10.0,23,1,1,0,0,0,0,8,18.0,2.3,0.0%
160,Cam Batson ,TEN,8,11,82,10.3,26,1,0,1,1,0,0,11,16.3,1.5,0.0%
161,Tommylee Lewis ,NO,3,3,60,20.0,28,2,1,2,10,0,1,7,14.0,2.0,0.0%
162,J.J. Nelson ,FA,7,19,64,9.1,17,0,0,4,0,0,0,14,13.4,1.0,0.1%
163,Kevin White ,FA,4,8,92,23.0,54,2,0,0,0,0,0,9,13.2,1.5,0.0%
164,Corey Coleman ,NYG,5,8,71,14.2,30,1,0,1,5,0,0,8,12.6,1.6,0.2%
165,De'Anthony Thomas ,BAL,3,5,29,9.7,15,0,1,1,6,0,0,5,12.5,2.5,0.1%
166,Russell Gage ,ATL,6,10,63,10.5,22,1,0,0,0,0,0,15,12.3,0.8,4.0%
167,Kamar Aiken ,FA,6,7,53,8.8,18,0,0,0,0,0,0,5,11.3,2.3,0.0%
168,Dwayne Harris ,FA,6,6,40,6.7,13,0,0,2,12,0,0,15,11.2,0.7,0.0%
169,Noah Brown ,DAL,5,8,54,10.8,22,1,0,0,0,0,0,8,10.4,1.3,0.0%
170,Rashad Greene ,FA,6,8,60,10.0,12,0,0,0,0,0,1,8,10.0,1.3,0.0%
171,Bobo Wilson ,FA,4,5,52,13.0,25,1,0,0,0,0,0,5,9.2,1.8,0.0%
172,Derrick Willies ,FA,3,5,61,20.3,39,1,0,0,0,0,0,5,9.1,1.8,0.0%
173,Jawill Davis ,FA,4,8,40,10.0,22,1,0,0,0,0,0,7,8.0,1.1,0.0%
174,Chad Beebe ,MIN,4,4,39,9.8,18,0,0,0,0,0,0,3,7.9,2.6,0.1%
175,Auden Tate ,CIN,4,12,35,8.8,15,0,0,0,0,0,0,7,7.5,1.1,2.1%
176,Rishard Matthews ,FA,5,9,24,4.8,7,0,0,0,0,0,0,8,7.4,0.9,0.0%
177,Javon Wims ,CHI,4,5,32,8.0,16,0,0,0,0,0,0,4,7.2,1.8,0.3%
178,Ray-Ray McCloud ,BUF,5,6,36,7.2,16,0,0,2,4,0,1,10,7.0,0.7,0.1%
179,Jalen Tolliver ,FA,3,6,37,12.3,15,0,0,0,0,0,0,3,6.7,2.2,0.0%
180,Shelton Gibson ,PHI,1,3,48,48.0,48,1,0,0,0,0,0,15,5.8,0.4,0.0%
181,Justin Hunter ,FA,3,13,21,7.0,12,0,0,0,0,0,0,5,5.1,1.0,0.0%
182,Brian Quick ,FA,3,3,18,6.0,6,0,0,0,0,0,0,6,4.8,0.8,0.0%
183,Charone Peake ,FA,2,3,25,12.5,14,0,0,0,0,0,0,13,4.5,0.3,0.0%
184,Malik Turner ,FA,2,3,20,10.0,19,0,0,0,0,0,0,6,4.0,0.7,0.0%
185,Terrance Williams ,FA,2,3,18,9.0,12,0,0,0,0,0,0,3,3.8,1.3,0.0%
186,Nick Williams ,FA,2,5,17,8.5,11,0,0,0,0,0,0,4,3.7,0.9,0.0%
187,Khadarel Hodge ,CLE,2,3,17,8.5,14,0,0,0,0,0,0,14,3.7,0.3,0.0%
188,River Cracraft ,FA,1,2,44,44.0,44,1,0,0,0,0,1,8,3.4,0.4,0.0%
189,Brandon Zylstra ,CAR,1,2,23,23.0,23,1,0,0,0,0,0,16,3.3,0.2,0.0%
190,Gehrig Dieter ,KC,1,3,22,22.0,22,1,0,0,0,0,0,4,3.2,0.8,0.0%
191,Jeremy Kerley ,FA,2,4,7,3.5,4,0,0,0,0,0,0,1,2.7,2.7,0.0%
192,Tim White ,FA,1,1,14,14.0,14,0,0,0,0,0,0,3,2.4,0.8,0.0%
193,Josh Malone ,NYJ,1,5,12,12.0,12,0,0,0,0,0,0,9,2.2,0.2,0.0%
194,Sammie Coates ,FA,1,2,12,12.0,12,0,0,0,0,0,0,12,2.2,0.2,0.0%
195,Victor Bolden Jr. ,DET,1,4,10,10.0,10,0,0,0,0,0,0,6,2.0,0.3,0.0%
196,Justin Hardee ,NO,1,1,10,10.0,10,0,0,0,0,0,0,16,2.0,0.1,20.0%
197,Cam Phillips ,FA,1,1,9,9.0,9,0,0,0,0,0,0,2,1.9,1.0,0.0%
198,Darvin Kidsy ,WAS,1,2,8,8.0,8,0,0,0,0,0,0,2,1.8,0.9,0.0%
199,Damiere Byrd ,NE,1,2,8,8.0,8,0,0,0,0,0,0,8,1.8,0.2,0.1%
200,Keon Hatcher ,FA,1,2,8,8.0,8,0,0,0,0,0,0,3,1.8,0.6,0.0%
201,Allen Lazard ,GB,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,20.3%
202,Marcus Kemp ,KC,1,2,7,7.0,7,0,0,0,0,0,0,16,1.7,0.1,0.0%
203,Justin Watson ,TB,1,3,5,5.0,5,0,0,0,0,0,0,12,1.5,0.1,0.7%
204,J'Mon Moore ,CLE,2,3,15,7.5,10,0,0,0,0,0,1,12,1.5,0.1,0.0%
205,Jehu Chesson ,NYJ,1,2,7,7.0,7,0,0,1,-4,0,0,12,1.3,0.1,0.0%
206,Darrius Heyward-Bey ,FA,1,2,9,9.0,9,0,0,1,-7,0,0,14,1.2,0.1,0.0%
207,Andre Patton ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
208,Isaac Whitney ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
209,Alonzo Russell ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
210,Siaosi Mariner ,LV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
211,Brandon Polk ,LAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
212,C.J. Board ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
213,Aleva Hifo ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
214,Chris Thompson ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
215,Matt Cole ,MIA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
216,Seth Dawkins ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
217,Rashard Davis ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
218,Pharoh Cooper ,CAR,0,1,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.1%
219,JoJo Ward ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
220,Jermiah Braswell ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
221,Shane Leatherbury ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
222,Rashad Medaris ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
223,TreVontae Hights ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
224,Chris Rowland ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
225,De'Michael Harris ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
226,Reggie Davis ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
227,Deante Burton ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
228,Josh Hammond ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
229,Cyril Grayson ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
230,Greg Ward ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%
231,Lance Lenoir Jr. ,FA,0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
232,Marvelle Ross ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
233,Fred Brown ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
234,Earnest Edwards ,LAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
235,Tevin Jones ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
236,Mose Frazier ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
237,Jaydon Mickens ,TB,0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
238,Kalif Raymond ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
239,Johnny Holton ,FA,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
240,Keenan Reynolds ,FA,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
241,Mike Thomas ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
242,Moritz Bohringer ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
243,Trevor Davis ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
244,Malachi Dupre ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
245,Dalton Schoen ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
246,Jalen McCleskey ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
247,Jeff Cotton ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
248,Maurice Ffrench ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
249,Amara Darboh ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
250,Andre Baccellia ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
251,Justice Shelton-Mosley ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
252,Isaiah Ford ,MIA,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
