Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
107,Taywan Taylor ,CLE,16,28,231,14.4,53,4,1,8,43,0,0,16,49.4,3.1,0.1%
108,Michael Campanaro ,FA,19,27,173,9.1,18,0,1,5,42,0,0,13,46.5,3.6,0.0%
109,Geronimo Allison ,DET,23,39,253,11.0,72,1,0,0,0,0,1,15,46.3,3.1,1.3%
110,Jeremy Kerley ,FA,22,27,217,9.9,31,2,1,0,0,0,2,8,45.7,5.7,0.0%
111,Russell Shepard ,FA,17,32,202,11.9,40,1,1,2,19,0,0,15,45.1,3.0,0.0%
112,Johnny Holton ,FA,9,18,218,24.2,64,3,3,0,0,0,2,16,44.8,2.8,0.0%
113,Mack Hollins ,MIA,16,22,226,14.1,64,3,1,0,0,0,0,16,44.6,2.8,0.0%
114,Jakeem Grant ,MIA,13,22,203,15.6,65,3,2,3,12,0,1,16,44.5,2.8,0.8%
115,Tavon Austin ,FA,13,22,47,3.6,13,0,0,59,270,1,4,16,43.7,2.7,0.0%
116,Andre Holmes ,FA,13,23,120,9.2,36,1,3,0,0,0,0,14,43.0,3.1,0.0%
117,Demarcus Robinson ,KC,21,39,212,10.1,33,1,0,0,0,0,0,16,42.2,2.6,2.9%
118,Kendrick Bourne ,SF,16,34,257,16.1,54,3,0,0,0,0,0,11,41.7,3.8,1.7%
119,Braxton Miller ,FA,19,29,162,8.5,57,1,1,1,1,0,0,11,41.3,3.8,0.0%
120,De'Anthony Thomas ,BAL,14,16,143,10.2,57,2,2,1,4,0,0,16,40.7,2.5,0.1%
121,Laquon Treadwell ,ATL,20,35,200,10.0,25,2,0,0,0,0,0,16,40.0,2.5,0.3%
122,Eli Rogers ,FA,18,36,149,8.3,18,0,1,0,0,0,1,14,36.9,2.6,0.0%
123,Alex Erickson ,CIN,12,16,180,15.0,37,3,1,5,16,0,1,16,35.6,2.2,0.6%
124,Damiere Byrd ,NE,10,17,105,10.5,31,2,2,1,12,0,0,8,33.7,4.2,0.1%
125,Brandon Marshall ,FA,18,33,154,8.6,18,0,0,0,0,0,0,5,33.4,6.7,5.0%
126,Curtis Samuel ,CAR,15,26,115,7.7,23,2,0,4,64,0,0,9,32.9,3.7,49.9%
127,Phillip Dorsett ,SEA,12,18,194,16.2,39,4,0,1,7,0,0,15,32.1,2.1,2.5%
128,Chris Conley ,JAC,11,16,175,15.9,35,3,0,0,0,0,0,5,28.5,5.7,4.0%
129,Kamar Aiken ,FA,15,44,133,8.9,21,1,0,0,0,0,0,15,28.3,1.9,0.0%
130,Josh Reynolds ,LAR,11,24,104,9.5,28,1,1,0,0,0,0,16,27.4,1.7,6.0%
131,Jordan Taylor ,FA,13,20,142,10.9,30,2,0,0,0,0,0,10,27.2,2.7,0.0%
132,Tommylee Lewis ,NO,10,15,116,11.6,52,2,1,2,14,0,1,15,27.0,1.8,0.0%
133,Louis Murphy ,FA,8,17,121,15.1,40,2,1,0,0,0,0,7,26.1,3.7,0.0%
134,Tre McBride ,FA,8,15,144,18.0,45,3,0,0,0,0,0,8,22.4,2.8,0.0%
135,Jaydon Mickens ,TB,6,11,77,12.8,41,1,2,0,0,0,2,10,21.7,2.2,0.0%
136,Brenton Bersin ,FA,8,14,128,16.0,27,2,0,0,0,0,0,8,20.8,2.6,0.0%
137,Mike Williams ,LAC,11,23,95,8.6,20,1,0,0,0,0,0,10,20.5,2.1,63.2%
138,Brandon Tate ,FA,6,14,81,13.5,24,2,1,0,0,0,0,13,20.1,1.5,0.0%
139,Josh Malone ,NYJ,6,17,63,10.5,25,1,1,2,2,0,0,11,18.5,1.7,0.0%
140,Chad Hansen ,HOU,9,17,94,10.4,24,1,0,0,0,0,0,15,18.4,1.2,0.0%
141,Travis Rudolph ,FA,8,21,101,12.6,29,1,0,0,0,0,0,7,18.1,2.6,0.0%
142,Pharoh Cooper ,CAR,11,19,84,7.6,26,1,0,1,6,0,1,16,18.0,1.1,0.1%
143,Michael Floyd ,FA,10,17,78,7.8,19,0,0,0,0,0,0,11,17.8,1.6,0.0%
144,Breshad Perriman ,NYJ,10,35,77,7.7,14,0,0,0,0,0,0,11,17.7,1.6,40.9%
145,Kasen Williams ,FA,9,18,84,9.3,14,0,0,0,0,0,0,7,17.4,2.5,0.0%
146,ArDarius Stewart ,FA,6,13,82,13.7,46,2,0,7,27,0,0,15,16.9,1.1,0.0%
147,Hunter Sharp ,FA,5,9,54,10.8,21,1,1,0,0,0,0,3,16.4,5.5,0.0%
148,Maurice Harris ,NO,4,6,62,15.5,36,1,1,0,0,0,0,6,16.2,2.7,0.0%
149,Darrius Heyward-Bey ,FA,2,3,47,23.5,44,1,0,2,32,1,0,16,15.9,1.0,0.0%
150,Kaelin Clay ,FA,6,20,85,14.2,28,1,0,3,27,0,1,13,15.2,1.2,0.0%
151,Willie Snead ,BAL,8,16,92,11.5,26,2,0,0,0,0,1,11,15.2,1.4,1.8%
152,Amara Darboh ,PIT,8,13,71,8.9,16,0,0,0,0,0,0,16,15.1,0.9,0.0%
153,Freddie Martino ,FA,5,6,96,19.2,39,1,0,0,0,0,0,8,14.6,1.8,0.0%
154,Mike Thomas ,CIN,5,7,93,18.6,50,1,0,0,0,0,0,8,14.3,1.8,0.1%
155,Marvin Hall ,DET,2,9,60,30.0,40,2,1,0,0,0,0,8,14.0,1.8,0.0%
156,Leonte Carroo ,FA,7,14,69,9.9,21,1,0,0,0,0,0,14,13.9,1.0,0.0%
157,Brian Quick ,FA,6,8,76,12.7,31,1,0,0,0,0,0,11,13.6,1.2,0.0%
158,Chris Thompson ,SF,5,6,84,16.8,32,1,0,0,0,0,0,13,13.4,1.0,0.0%
159,Trevor Davis ,CHI,5,7,70,14.0,29,2,0,2,13,0,0,16,13.3,0.8,0.0%
160,Sammie Coates ,FA,6,11,70,11.7,38,1,0,0,0,0,0,12,13.0,1.1,0.0%
161,Jaelen Strong ,FA,3,4,38,12.7,19,0,1,0,0,0,0,2,12.8,6.4,0.0%
162,Justin Hunter ,FA,4,10,23,5.8,7,0,1,0,0,0,0,7,12.3,1.8,0.0%
163,Tanner McEvoy ,FA,5,9,113,22.6,53,2,0,0,0,0,1,15,12.3,0.8,0.0%
164,Brittan Golden ,FA,5,9,70,14.0,29,2,0,0,0,0,0,13,12.0,0.9,0.0%
165,Bryce Treggs ,FA,5,18,79,15.8,20,1,0,1,6,0,1,6,11.5,1.9,0.0%
166,Bobo Wilson ,FA,1,1,18,18.0,18,0,1,3,8,0,0,3,9.6,3.2,0.0%
167,Chad Williams ,IND,3,7,31,10.3,15,0,0,2,33,0,0,6,9.4,1.6,0.0%
168,Ryan Switzer ,PIT,6,7,41,6.8,12,0,0,4,5,0,1,16,8.6,0.5,0.1%
169,Michael Clark ,FA,4,14,41,10.3,19,0,0,0,0,0,0,2,8.1,4.1,0.0%
170,Markus Wheaton ,FA,3,17,51,17.0,22,2,0,0,0,0,0,11,7.6,0.7,0.0%
171,Marcus Johnson ,IND,5,8,45,9.0,16,0,0,0,0,0,1,10,7.5,0.8,0.1%
172,Jared Abbrederis ,FA,3,7,44,14.7,25,1,0,0,0,0,0,7,7.4,1.1,0.0%
173,Noah Brown ,DAL,4,9,33,8.3,14,0,0,0,0,0,0,13,7.3,0.6,0.0%
174,Quan Bray ,FA,3,4,39,13.0,22,1,0,0,0,0,0,9,6.9,0.8,0.0%
175,Tanner Gentry ,FA,3,6,35,11.7,15,0,0,0,0,0,0,4,6.5,1.6,0.0%
176,Vince Mayle ,FA,0,1,0,0.0,0,0,0,2,2,1,0,16,6.2,0.4,0.0%
177,Nick Williams ,FA,3,4,30,10.0,14,0,0,0,0,0,0,1,6.0,6.0,0.0%
178,Bernard Reedy ,FA,2,2,21,10.5,15,0,0,3,17,0,0,11,5.8,0.5,0.0%
179,Chris Matthews ,FA,3,6,25,8.3,12,0,0,0,0,0,0,6,5.5,0.9,0.0%
180,JoJo Natson ,CLE,2,5,18,9.0,19,0,0,1,15,0,0,7,5.3,0.8,0.0%
181,Jehu Chesson ,NYJ,2,4,18,9.0,10,0,0,0,0,0,0,12,3.8,0.3,0.0%
182,Jordan Leslie ,FA,1,1,26,26.0,26,1,0,0,0,0,0,2,3.6,1.8,0.0%
183,DeAndrew White ,CAR,1,7,24,24.0,24,1,0,0,0,0,0,2,3.4,1.7,0.0%
184,Darius Powe ,FA,2,4,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,0.0%
185,Isaiah McKenzie ,BUF,4,13,29,7.3,14,0,0,1,4,0,2,11,3.3,0.3,0.1%
186,Jeff Janis ,FA,2,5,12,6.0,12,0,0,0,0,0,0,16,3.2,0.2,0.0%
187,Shelton Gibson ,PHI,2,3,11,5.5,6,0,0,0,0,0,0,5,3.1,0.6,0.0%
188,Allen Robinson ,CHI,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,98.8%
189,Kevin White ,FA,2,4,6,3.0,6,0,0,0,0,0,0,1,2.6,2.6,0.0%
190,Arrelious Benn ,FA,1,2,12,12.0,12,0,0,0,0,0,0,9,2.2,0.2,0.0%
191,Harry Douglas ,FA,1,3,8,8.0,8,0,0,0,0,0,0,2,1.8,0.9,0.0%
192,Cobi Hamilton ,FA,1,6,8,8.0,8,0,0,0,0,0,0,3,1.8,0.6,0.0%
193,Eric Weems ,FA,1,2,5,5.0,5,0,0,1,0,0,0,16,1.5,0.1,0.0%
194,Larry Pinkard ,FA,1,1,5,5.0,5,0,0,0,0,0,0,4,1.5,0.4,0.0%
195,Max McCaffrey ,FA,1,1,4,4.0,4,0,0,0,0,0,0,5,1.4,0.3,0.0%
196,Charone Peake ,FA,1,1,3,3.0,3,0,0,0,0,0,0,3,1.3,0.4,0.0%
197,Matt Hazel ,FA,1,1,1,1.0,1,0,0,0,0,0,0,4,1.1,0.3,0.0%
198,Andre Roberts ,BUF,1,4,12,12.0,12,0,0,0,0,0,1,16,0.2,0.0,0.0%
199,Kalif Raymond ,TEN,1,1,12,12.0,12,0,0,1,-1,0,1,8,0.1,0.0,0.1%
200,Victor Bolden Jr. ,DET,0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
201,Cyril Grayson ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
202,Greg Ward ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%
203,Andre Patton ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
204,Lance Lenoir Jr. ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
205,Fred Brown ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
206,Zach Pascal ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.4%
207,Isaac Whitney ,HOU,0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
208,Reggie Davis ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
209,Deante Burton ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
210,Marcus Kemp ,KC,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
211,Deon Cain ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
212,Dante Pettis ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%
213,D.J. Moore ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.3%
214,Trey Quinn ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
215,Rashawn Scott ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
216,Christian Kirk ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,70.3%
217,Jester Weah ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
218,Tre'Quan Smith ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.9%
219,Tyler Ervin ,GB,8,11,38,4.8,7,0,0,4,12,0,0,4,0.0,0.0,0.0%
220,Devin Phelps ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
221,Dan Chisena ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
222,Justice Shelton-Mosley ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
223,Andre Baccellia ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
224,Maurice Ffrench ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
225,Jeff Cotton ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
226,Braxton Berrios ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
227,J'Mon Moore ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
228,D.J. Chark ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.4%
229,Cedrick Wilson ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
230,Jaleel Scott ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
231,Brandon Zylstra ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
232,Rashard Davis ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
233,Cody Core ,NYG,0,4,0,0.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%
234,Michael Gallup ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,91.2%
235,Calvin Ridley ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.7%
236,Deontay Burnett ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
237,Marcell Ateman ,LV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
238,Anthony Miller ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,42.4%
239,James Washington ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,25.6%
240,Courtland Sutton ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,97.5%
241,Duke Williams ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
242,K.J. Brent ,FA,0,1,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
243,Mose Frazier ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
244,Ed Eagan ,FA,0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
245,Tevin Jones ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
246,Andy Jones ,FA,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
247,Marquis Bundy ,FA,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
248,Jace Billingsley ,FA,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
249,Brendan Langley ,FA,0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
250,Gehrig Dieter ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
251,David Moore ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
252,C.J. Board ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
253,Justin Hardee ,NO,0,0,0,0.0,0,0,0,0,0,0,0,14,0.0,0.0,20.0%
