Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
192,Da'Mari Scott ,NYG,2,3,22,11.0,11,0,0,1,5,0,0,5,4.7,0.9,0.0%
193,Bobo Wilson ,FA,3,11,35,11.7,14,0,0,0,0,0,1,6,4.5,0.8,0.0%
194,Fred Brown ,DEN,2,3,21,10.5,16,0,0,0,0,0,0,13,4.1,0.3,0.0%
195,Josh Bellamy ,NYJ,2,3,20,10.0,15,0,0,0,0,0,0,7,4.0,0.6,0.0%
196,Robert Davis ,PHI,2,5,17,8.5,11,0,0,0,0,0,0,6,3.7,0.6,0.0%
197,Darius Jennings ,LAC,2,5,17,8.5,11,0,0,0,0,0,0,8,3.7,0.5,0.0%
198,Ashton Dulin ,IND,2,2,17,8.5,13,0,0,0,0,0,0,13,3.7,0.3,0.0%
199,Mike Thomas ,CIN,2,5,14,7.0,9,0,0,0,0,0,0,16,3.4,0.2,0.1%
200,Gunner Olszewski ,NE,2,4,34,17.0,29,1,0,0,0,0,1,8,3.4,0.4,0.0%
201,Cody Hollister ,TEN,2,2,13,6.5,11,0,0,0,0,0,0,5,3.3,0.7,0.0%
202,Rashard Davis ,TEN,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%
203,Jeff Smith ,NYJ,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%
204,John Ursua ,SEA,1,1,11,11.0,11,0,0,0,0,0,0,3,2.1,0.7,0.1%
205,De'Anthony Thomas ,BAL,1,2,6,6.0,6,0,0,2,5,0,0,14,2.1,0.2,0.1%
206,Austin Carr ,NO,1,4,9,9.0,9,0,0,0,0,0,0,7,1.9,0.3,0.0%
207,Dwayne Harris ,FA,1,1,7,7.0,7,0,0,0,0,0,0,3,1.7,0.6,0.0%
208,Jaleel Scott ,BAL,1,3,6,6.0,6,0,0,0,0,0,0,3,1.6,0.5,0.1%
209,Krishawn Hogan ,NO,1,1,4,4.0,4,0,0,0,0,0,0,8,1.4,0.2,0.0%
210,Cyril Grayson ,TB,1,1,3,3.0,3,0,0,0,0,0,0,2,1.3,0.7,0.0%
211,Keenan Reynolds ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
212,Victor Bolden Jr. ,DET,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
213,Deante Burton ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
214,Max McCaffrey ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
215,Reggie Davis ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
216,Alonzo Russell ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
217,Charone Peake ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
218,River Cracraft ,FA,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
