Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
126,James Winchester ,KC,0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
127,Beau Brinkley ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.2%
128,Mason Schreck ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
129,Cole Hikutini ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
130,Brian Parker ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
131,Cole Wick ,NO,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
132,Cedrick Lang ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
133,Alan Cross ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
134,Alex Ellis ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
135,Temarrick Hemingway ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
136,Andrew DePaola ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
137,Keith Towbridge ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
138,Stephen Anderson ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
139,Jerell Adams ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
140,Moritz Bohringer ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
141,Jason Vander Laan ,NO,0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
142,Garrett Griffin ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
143,David Grinnage ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
144,David Morgan ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
145,Jason Croom ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
146,Hunter Bryant ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
147,Chris Myarick ,MIA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
148,Darion Clark ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
149,Cole Kmet ,CHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.3%
150,Brycen Hopkins ,LAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%
151,Jared Pinkney ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
152,Jacob Breeland ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
153,Colby Parkinson ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
154,Harrison Bryant ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
155,Adam Trautman ,NO,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.4%
156,Devin Asiasi ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.4%
157,Josiah Deguara ,GB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4%
158,Parker Hesse ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
159,Ian Bunting ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
160,Jared Rice ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
161,Austin Fort ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
162,Donald Parham ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
163,Nate Becker ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
164,Matt Sokol ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
165,Cole Herdman ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
166,Parker Houston ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
167,Dylan Stapleton ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
168,Tommy Hudson ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
169,Nakia Griffin-Stewart ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
170,Caleb Repp ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
171,Cam Sutton ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
172,Chase Harrell ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
173,Ryan Becker ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
174,Nate Wieting ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
175,Bryce Sterk ,MIA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
176,Farrod Green ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
177,Nick Bowers ,LV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
178,Gabe Nabers ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
179,Jake Bargas ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
180,Eli Wolf ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
181,Rashod Berry ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
182,Dominick Wood-Anderson ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
183,Mitchell Wilcox ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
184,Dalton Keene ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%
185,Thaddeus Moss ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%
186,Kyle Markway ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
187,Stephen Sullivan ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
188,Charlie Taumoepeau ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
189,Jake Burt ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
190,Charlie Woerner ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
191,Noah Togiai ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
192,Ben Ellefson ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
193,Tyler Mabry ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
194,Sean McKeon ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
195,Giovanni Ricci ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
196,Tyler Davis ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
197,Carson Meier ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
198,Colin Thompson ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
199,Andrew Vollert ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
200,Ethan Wolf ,LAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
201,Anthony Kukwa ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
202,Evan Baylis ,GB,0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
203,Taysom Hill ,NO,19,22,234,12.3,45,5,6,27,156,1,0,16,0.0,0.0,5.1%
204,Marcus Baugh ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
205,Charles Scarff ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
206,Garrett Dickerson ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
207,Albert Okwuegbunam ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.4%
208,Daniel Helm ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
209,Brandon Dillon ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
210,Paul Butler ,LV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
211,Kendall Blanton ,LAR,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
212,Caleb Wilson ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
213,Jace Sternberger ,GB,0,1,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,16.4%
214,Kahale Warring ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
215,Nick Keizer ,KC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
216,Donnie Ernsberger ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
217,Jordan Franks ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
218,Kevin Radar ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
219,Nate Wozniak ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
